Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Behavior type,Time,Media file name,Image index,Image file path,Comment
PID_11,2024-10-15 13:24:47.145,,862.033,Media file(s),player #1:D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,0.0,874.766,30.000,,Start/End Drive,,START,11.500,D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,345,NA,
PID_11,2024-10-15 13:24:47.145,,862.033,Media file(s),player #1:D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,0.0,874.766,30.000,,Fixation-Road,,START,11.633,D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,349,NA,
PID_11,2024-10-15 13:24:47.145,,862.033,Media file(s),player #1:D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,0.0,874.766,30.000,,Fixation-Road,,STOP,21.200,D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,636,NA,
PID_11,2024-10-15 13:24:47.145,,862.033,Media file(s),player #1:D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,0.0,874.766,30.000,,Fixation-iPad,,START,21.267,D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,638,NA,
PID_11,2024-10-15 13:24:47.145,,862.033,Media file(s),player #1:D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,0.0,874.766,30.000,,Fixation-iPad,,STOP,21.900,D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,657,NA,
PID_11,2024-10-15 13:24:47.145,,862.033,Media file(s),player #1:D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,0.0,874.766,30.000,,Fixation-Road,,START,21.967,D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,659,NA,
PID_11,2024-10-15 13:24:47.145,,862.033,Media file(s),player #1:D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,0.0,874.766,30.000,,Virtual Meeting,,START,152.667,D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,4577,NA,
PID_11,2024-10-15 13:24:47.145,,862.033,Media file(s),player #1:D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,0.0,874.766,30.000,,Fixation-Road,,STOP,155.133,D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,4651,NA,
PID_11,2024-10-15 13:24:47.145,,862.033,Media file(s),player #1:D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,0.0,874.766,30.000,,Fixation-iPad,,START,155.233,D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,4654,NA,
PID_11,2024-10-15 13:24:47.145,,862.033,Media file(s),player #1:D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,0.0,874.766,30.000,,Fixation-iPad,,STOP,156.067,D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,4679,NA,
PID_11,2024-10-15 13:24:47.145,,862.033,Media file(s),player #1:D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,0.0,874.766,30.000,,Fixation-Road,,START,156.167,D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,4682,NA,
PID_11,2024-10-15 13:24:47.145,,862.033,Media file(s),player #1:D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,0.0,874.766,30.000,,Fixation-Road,,STOP,156.800,D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,4701,NA,
PID_11,2024-10-15 13:24:47.145,,862.033,Media file(s),player #1:D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,0.0,874.766,30.000,,Fixation-iPad,,START,156.933,D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,4705,NA,
PID_11,2024-10-15 13:24:47.145,,862.033,Media file(s),player #1:D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,0.0,874.766,30.000,,Fixation-iPad,,STOP,159.000,D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,4767,NA,
PID_11,2024-10-15 13:24:47.145,,862.033,Media file(s),player #1:D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,0.0,874.766,30.000,,Fixation-Road,,START,159.133,D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,4771,NA,
PID_11,2024-10-15 13:24:47.145,,862.033,Media file(s),player #1:D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,0.0,874.766,30.000,,Fixation-Road,,STOP,159.467,D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,4781,NA,
PID_11,2024-10-15 13:24:47.145,,862.033,Media file(s),player #1:D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,0.0,874.766,30.000,,Fixation-iPad,,START,159.567,D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,4784,NA,
PID_11,2024-10-15 13:24:47.145,,862.033,Media file(s),player #1:D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,0.0,874.766,30.000,,Fixation-iPad,,STOP,162.267,D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,4865,NA,
PID_11,2024-10-15 13:24:47.145,,862.033,Media file(s),player #1:D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,0.0,874.766,30.000,,Fixation-Road,,START,162.467,D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,4871,NA,
PID_11,2024-10-15 13:24:47.145,,862.033,Media file(s),player #1:D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,0.0,874.766,30.000,,Fixation-Road,,STOP,164.000,D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,4917,NA,
PID_11,2024-10-15 13:24:47.145,,862.033,Media file(s),player #1:D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,0.0,874.766,30.000,,Fixation-iPad,,START,164.133,D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,4921,NA,
PID_11,2024-10-15 13:24:47.145,,862.033,Media file(s),player #1:D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,0.0,874.766,30.000,,Fixation-iPad,,STOP,166.033,D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,4978,NA,
PID_11,2024-10-15 13:24:47.145,,862.033,Media file(s),player #1:D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,0.0,874.766,30.000,,Fixation-Road,,START,166.167,D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,4982,NA,
PID_11,2024-10-15 13:24:47.145,,862.033,Media file(s),player #1:D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,0.0,874.766,30.000,,Fixation-Road,,STOP,168.867,D:/vid/NSF_VM/PID11/NSF_VM_PlannedDrive/20240311104823VCAP1.mp4,5063,NA,
