Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Behavior type,Time,Media file name,Image index,Image file path,Comment
PID_36,2024-11-07 15:12:22.421,,892.966,Media file(s),player #1:D:/vid/NSF_VM/PID36/NSF_VM_EmergencyDrive/20231117104509VCAP1.avi,0.0,915.299,30.000,,Start/End Drive,,START,19.300,D:/vid/NSF_VM/PID36/NSF_VM_EmergencyDrive/20231117104509VCAP1.avi,579,NA,
PID_36,2024-11-07 15:12:22.421,,892.966,Media file(s),player #1:D:/vid/NSF_VM/PID36/NSF_VM_EmergencyDrive/20231117104509VCAP1.avi,0.0,915.299,30.000,,Virtual Meeting,,START,162.767,D:/vid/NSF_VM/PID36/NSF_VM_EmergencyDrive/20231117104509VCAP1.avi,4883,NA,
PID_36,2024-11-07 15:12:22.421,,892.966,Media file(s),player #1:D:/vid/NSF_VM/PID36/NSF_VM_EmergencyDrive/20231117104509VCAP1.avi,0.0,915.299,30.000,,Fixation-iPad,,START,163.267,D:/vid/NSF_VM/PID36/NSF_VM_EmergencyDrive/20231117104509VCAP1.avi,4898,NA,
PID_36,2024-11-07 15:12:22.421,,892.966,Media file(s),player #1:D:/vid/NSF_VM/PID36/NSF_VM_EmergencyDrive/20231117104509VCAP1.avi,0.0,915.299,30.000,,Fixation-iPad,,STOP,163.400,D:/vid/NSF_VM/PID36/NSF_VM_EmergencyDrive/20231117104509VCAP1.avi,4902,NA,
PID_36,2024-11-07 15:12:22.421,,892.966,Media file(s),player #1:D:/vid/NSF_VM/PID36/NSF_VM_EmergencyDrive/20231117104509VCAP1.avi,0.0,915.299,30.000,,Fixation-Road,,START,163.800,D:/vid/NSF_VM/PID36/NSF_VM_EmergencyDrive/20231117104509VCAP1.avi,4914,NA,
PID_36,2024-11-07 15:12:22.421,,892.966,Media file(s),player #1:D:/vid/NSF_VM/PID36/NSF_VM_EmergencyDrive/20231117104509VCAP1.avi,0.0,915.299,30.000,,Fixation-Road,,STOP,167.300,D:/vid/NSF_VM/PID36/NSF_VM_EmergencyDrive/20231117104509VCAP1.avi,5019,NA,
PID_36,2024-11-07 15:12:22.421,,892.966,Media file(s),player #1:D:/vid/NSF_VM/PID36/NSF_VM_EmergencyDrive/20231117104509VCAP1.avi,0.0,915.299,30.000,,Fixation-iPad,,START,167.500,D:/vid/NSF_VM/PID36/NSF_VM_EmergencyDrive/20231117104509VCAP1.avi,5025,NA,
PID_36,2024-11-07 15:12:22.421,,892.966,Media file(s),player #1:D:/vid/NSF_VM/PID36/NSF_VM_EmergencyDrive/20231117104509VCAP1.avi,0.0,915.299,30.000,,Fixation-iPad,,STOP,168.700,D:/vid/NSF_VM/PID36/NSF_VM_EmergencyDrive/20231117104509VCAP1.avi,5061,NA,
PID_36,2024-11-07 15:12:22.421,,892.966,Media file(s),player #1:D:/vid/NSF_VM/PID36/NSF_VM_EmergencyDrive/20231117104509VCAP1.avi,0.0,915.299,30.000,,Fixation-Road,,START,168.966,D:/vid/NSF_VM/PID36/NSF_VM_EmergencyDrive/20231117104509VCAP1.avi,5069,NA,
PID_36,2024-11-07 15:12:22.421,,892.966,Media file(s),player #1:D:/vid/NSF_VM/PID36/NSF_VM_EmergencyDrive/20231117104509VCAP1.avi,0.0,915.299,30.000,,Fixation-Road,,STOP,170.000,D:/vid/NSF_VM/PID36/NSF_VM_EmergencyDrive/20231117104509VCAP1.avi,5100,NA,
PID_36,2024-11-07 15:12:22.421,,892.966,Media file(s),player #1:D:/vid/NSF_VM/PID36/NSF_VM_EmergencyDrive/20231117104509VCAP1.avi,0.0,915.299,30.000,,Fixation-iPad,,START,170.333,D:/vid/NSF_VM/PID36/NSF_VM_EmergencyDrive/20231117104509VCAP1.avi,5110,NA,
PID_36,2024-11-07 15:12:22.421,,892.966,Media file(s),player #1:D:/vid/NSF_VM/PID36/NSF_VM_EmergencyDrive/20231117104509VCAP1.avi,0.0,915.299,30.000,,Fixation-iPad,,STOP,175.433,D:/vid/NSF_VM/PID36/NSF_VM_EmergencyDrive/20231117104509VCAP1.avi,5263,NA,
