Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Behavior type,Time,Media file name,Image index,Image file path,Comment
PID_31,2024-11-05 15:08:55.612,,843.299,Media file(s),player #1:D:/vid/NSF_VM/PID31/NSF_VM_PlannedDrive/20231116102158VCAP1.avi,0.0,858.632,30.000,,Start/End Drive,,START,11.700,D:/vid/NSF_VM/PID31/NSF_VM_PlannedDrive/20231116102158VCAP1.avi,351,NA,
PID_31,2024-11-05 15:08:55.612,,843.299,Media file(s),player #1:D:/vid/NSF_VM/PID31/NSF_VM_PlannedDrive/20231116102158VCAP1.avi,0.0,858.632,30.000,,Virtual Meeting,,START,145.333,D:/vid/NSF_VM/PID31/NSF_VM_PlannedDrive/20231116102158VCAP1.avi,4360,NA,
PID_31,2024-11-05 15:08:55.612,,843.299,Media file(s),player #1:D:/vid/NSF_VM/PID31/NSF_VM_PlannedDrive/20231116102158VCAP1.avi,0.0,858.632,30.000,,Fixation-Road,,START,145.433,D:/vid/NSF_VM/PID31/NSF_VM_PlannedDrive/20231116102158VCAP1.avi,4363,NA,
PID_31,2024-11-05 15:08:55.612,,843.299,Media file(s),player #1:D:/vid/NSF_VM/PID31/NSF_VM_PlannedDrive/20231116102158VCAP1.avi,0.0,858.632,30.000,,Fixation-Road,,STOP,148.833,D:/vid/NSF_VM/PID31/NSF_VM_PlannedDrive/20231116102158VCAP1.avi,4465,NA,
PID_31,2024-11-05 15:08:55.612,,843.299,Media file(s),player #1:D:/vid/NSF_VM/PID31/NSF_VM_PlannedDrive/20231116102158VCAP1.avi,0.0,858.632,30.000,,Fixation-iPad,,START,148.900,D:/vid/NSF_VM/PID31/NSF_VM_PlannedDrive/20231116102158VCAP1.avi,4467,NA,
PID_31,2024-11-05 15:08:55.612,,843.299,Media file(s),player #1:D:/vid/NSF_VM/PID31/NSF_VM_PlannedDrive/20231116102158VCAP1.avi,0.0,858.632,30.000,,Fixation-iPad,,STOP,150.233,D:/vid/NSF_VM/PID31/NSF_VM_PlannedDrive/20231116102158VCAP1.avi,4507,NA,
PID_31,2024-11-05 15:08:55.612,,843.299,Media file(s),player #1:D:/vid/NSF_VM/PID31/NSF_VM_PlannedDrive/20231116102158VCAP1.avi,0.0,858.632,30.000,,Fixation-Road,,START,150.400,D:/vid/NSF_VM/PID31/NSF_VM_PlannedDrive/20231116102158VCAP1.avi,4512,NA,
PID_31,2024-11-05 15:08:55.612,,843.299,Media file(s),player #1:D:/vid/NSF_VM/PID31/NSF_VM_PlannedDrive/20231116102158VCAP1.avi,0.0,858.632,30.000,,Fixation-Road,,STOP,150.733,D:/vid/NSF_VM/PID31/NSF_VM_PlannedDrive/20231116102158VCAP1.avi,4522,NA,
PID_31,2024-11-05 15:08:55.612,,843.299,Media file(s),player #1:D:/vid/NSF_VM/PID31/NSF_VM_PlannedDrive/20231116102158VCAP1.avi,0.0,858.632,30.000,,Fixation-iPad,,START,150.833,D:/vid/NSF_VM/PID31/NSF_VM_PlannedDrive/20231116102158VCAP1.avi,4525,NA,
PID_31,2024-11-05 15:08:55.612,,843.299,Media file(s),player #1:D:/vid/NSF_VM/PID31/NSF_VM_PlannedDrive/20231116102158VCAP1.avi,0.0,858.632,30.000,,Fixation-iPad,,STOP,151.533,D:/vid/NSF_VM/PID31/NSF_VM_PlannedDrive/20231116102158VCAP1.avi,4546,NA,
