Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Behavior type,Time,Media file name,Image index,Image file path,Comment
PID_27,2024-10-31 17:56:48.233,,855.199,Media file(s),player #1:D:/vid/NSF_VM/PID27/NSF_VM_EmergencyDrive/20231120134736VCAP1.avi,0.0,891.399,30.000,,Start/End Drive,,START,16.933,D:/vid/NSF_VM/PID27/NSF_VM_EmergencyDrive/20231120134736VCAP1.avi,508,NA,
PID_27,2024-10-31 17:56:48.233,,855.199,Media file(s),player #1:D:/vid/NSF_VM/PID27/NSF_VM_EmergencyDrive/20231120134736VCAP1.avi,0.0,891.399,30.000,,Virtual Meeting,,START,156.767,D:/vid/NSF_VM/PID27/NSF_VM_EmergencyDrive/20231120134736VCAP1.avi,4703,NA,
PID_27,2024-10-31 17:56:48.233,,855.199,Media file(s),player #1:D:/vid/NSF_VM/PID27/NSF_VM_EmergencyDrive/20231120134736VCAP1.avi,0.0,891.399,30.000,,Fixation-Road,,START,157.033,D:/vid/NSF_VM/PID27/NSF_VM_EmergencyDrive/20231120134736VCAP1.avi,4711,NA,
PID_27,2024-10-31 17:56:48.233,,855.199,Media file(s),player #1:D:/vid/NSF_VM/PID27/NSF_VM_EmergencyDrive/20231120134736VCAP1.avi,0.0,891.399,30.000,,Fixation-Road,,STOP,160.633,D:/vid/NSF_VM/PID27/NSF_VM_EmergencyDrive/20231120134736VCAP1.avi,4819,NA,
PID_27,2024-10-31 17:56:48.233,,855.199,Media file(s),player #1:D:/vid/NSF_VM/PID27/NSF_VM_EmergencyDrive/20231120134736VCAP1.avi,0.0,891.399,30.000,,Fixation-iPad,,START,160.867,D:/vid/NSF_VM/PID27/NSF_VM_EmergencyDrive/20231120134736VCAP1.avi,4826,NA,
PID_27,2024-10-31 17:56:48.233,,855.199,Media file(s),player #1:D:/vid/NSF_VM/PID27/NSF_VM_EmergencyDrive/20231120134736VCAP1.avi,0.0,891.399,30.000,,Fixation-iPad,,STOP,161.800,D:/vid/NSF_VM/PID27/NSF_VM_EmergencyDrive/20231120134736VCAP1.avi,4854,NA,
PID_27,2024-10-31 17:56:48.233,,855.199,Media file(s),player #1:D:/vid/NSF_VM/PID27/NSF_VM_EmergencyDrive/20231120134736VCAP1.avi,0.0,891.399,30.000,,Fixation-Road,,START,162.033,D:/vid/NSF_VM/PID27/NSF_VM_EmergencyDrive/20231120134736VCAP1.avi,4861,NA,
PID_27,2024-10-31 17:56:48.233,,855.199,Media file(s),player #1:D:/vid/NSF_VM/PID27/NSF_VM_EmergencyDrive/20231120134736VCAP1.avi,0.0,891.399,30.000,,Fixation-Road,,STOP,162.733,D:/vid/NSF_VM/PID27/NSF_VM_EmergencyDrive/20231120134736VCAP1.avi,4882,NA,
PID_27,2024-10-31 17:56:48.233,,855.199,Media file(s),player #1:D:/vid/NSF_VM/PID27/NSF_VM_EmergencyDrive/20231120134736VCAP1.avi,0.0,891.399,30.000,,Fixation-iPad,,START,162.967,D:/vid/NSF_VM/PID27/NSF_VM_EmergencyDrive/20231120134736VCAP1.avi,4889,NA,
PID_27,2024-10-31 17:56:48.233,,855.199,Media file(s),player #1:D:/vid/NSF_VM/PID27/NSF_VM_EmergencyDrive/20231120134736VCAP1.avi,0.0,891.399,30.000,,Fixation-iPad,,STOP,165.267,D:/vid/NSF_VM/PID27/NSF_VM_EmergencyDrive/20231120134736VCAP1.avi,4958,NA,
