Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Behavior type,Time,Media file name,Image index,Image file path,Comment
PID_34,2024-11-07 13:26:54.669,,858.167,Media file(s),player #1:D:/vid/NSF_VM/PID34/NSF_VM_PlannedDrive/20231128103448VCAP1.mp4,0.0,881.732,30.000,,Start/End Drive,,START,12.600,D:/vid/NSF_VM/PID34/NSF_VM_PlannedDrive/20231128103448VCAP1.mp4,378,NA,
PID_34,2024-11-07 13:26:54.669,,858.167,Media file(s),player #1:D:/vid/NSF_VM/PID34/NSF_VM_PlannedDrive/20231128103448VCAP1.mp4,0.0,881.732,30.000,,Virtual Meeting,,START,154.467,D:/vid/NSF_VM/PID34/NSF_VM_PlannedDrive/20231128103448VCAP1.mp4,4631,NA,
PID_34,2024-11-07 13:26:54.669,,858.167,Media file(s),player #1:D:/vid/NSF_VM/PID34/NSF_VM_PlannedDrive/20231128103448VCAP1.mp4,0.0,881.732,30.000,,Fixation-iPad,,START,155.300,D:/vid/NSF_VM/PID34/NSF_VM_PlannedDrive/20231128103448VCAP1.mp4,4656,NA,
PID_34,2024-11-07 13:26:54.669,,858.167,Media file(s),player #1:D:/vid/NSF_VM/PID34/NSF_VM_PlannedDrive/20231128103448VCAP1.mp4,0.0,881.732,30.000,,Fixation-iPad,,STOP,155.833,D:/vid/NSF_VM/PID34/NSF_VM_PlannedDrive/20231128103448VCAP1.mp4,4672,NA,
PID_34,2024-11-07 13:26:54.669,,858.167,Media file(s),player #1:D:/vid/NSF_VM/PID34/NSF_VM_PlannedDrive/20231128103448VCAP1.mp4,0.0,881.732,30.000,,Fixation-Road,,START,156.133,D:/vid/NSF_VM/PID34/NSF_VM_PlannedDrive/20231128103448VCAP1.mp4,4681,NA,
PID_34,2024-11-07 13:26:54.669,,858.167,Media file(s),player #1:D:/vid/NSF_VM/PID34/NSF_VM_PlannedDrive/20231128103448VCAP1.mp4,0.0,881.732,30.000,,Fixation-Road,,STOP,157.600,D:/vid/NSF_VM/PID34/NSF_VM_PlannedDrive/20231128103448VCAP1.mp4,4725,NA,
PID_34,2024-11-07 13:26:54.669,,858.167,Media file(s),player #1:D:/vid/NSF_VM/PID34/NSF_VM_PlannedDrive/20231128103448VCAP1.mp4,0.0,881.732,30.000,,Fixation-iPad,,START,157.767,D:/vid/NSF_VM/PID34/NSF_VM_PlannedDrive/20231128103448VCAP1.mp4,4730,NA,
PID_34,2024-11-07 13:26:54.669,,858.167,Media file(s),player #1:D:/vid/NSF_VM/PID34/NSF_VM_PlannedDrive/20231128103448VCAP1.mp4,0.0,881.732,30.000,,Fixation-iPad,,STOP,165.167,D:/vid/NSF_VM/PID34/NSF_VM_PlannedDrive/20231128103448VCAP1.mp4,4952,NA,
PID_34,2024-11-07 13:26:54.669,,858.167,Media file(s),player #1:D:/vid/NSF_VM/PID34/NSF_VM_PlannedDrive/20231128103448VCAP1.mp4,0.0,881.732,30.000,,Fixation-Road,,START,165.367,D:/vid/NSF_VM/PID34/NSF_VM_PlannedDrive/20231128103448VCAP1.mp4,4958,NA,
PID_34,2024-11-07 13:26:54.669,,858.167,Media file(s),player #1:D:/vid/NSF_VM/PID34/NSF_VM_PlannedDrive/20231128103448VCAP1.mp4,0.0,881.732,30.000,,Fixation-Road,,STOP,165.800,D:/vid/NSF_VM/PID34/NSF_VM_PlannedDrive/20231128103448VCAP1.mp4,4971,NA,
