Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Behavior type,Time,Media file name,Image index,Image file path,Comment
PID_18,2024-10-23 18:38:39.228,,862.733,Media file(s),player #1:D:/vid/NSF_VM/PID18/NSF_VM_EmergencyDrive/20240308104252VCAP1.mp4,0.0,866.666,30.000,,Start/End Drive,,START,2.467,D:/vid/NSF_VM/PID18/NSF_VM_EmergencyDrive/20240308104252VCAP1.mp4,74,NA,
PID_18,2024-10-23 18:38:39.228,,862.733,Media file(s),player #1:D:/vid/NSF_VM/PID18/NSF_VM_EmergencyDrive/20240308104252VCAP1.mp4,0.0,866.666,30.000,,Virtual Meeting,,START,156.233,D:/vid/NSF_VM/PID18/NSF_VM_EmergencyDrive/20240308104252VCAP1.mp4,4687,NA,
PID_18,2024-10-23 18:38:39.228,,862.733,Media file(s),player #1:D:/vid/NSF_VM/PID18/NSF_VM_EmergencyDrive/20240308104252VCAP1.mp4,0.0,866.666,30.000,,Fixation-iPad,,START,156.300,D:/vid/NSF_VM/PID18/NSF_VM_EmergencyDrive/20240308104252VCAP1.mp4,4689,NA,
PID_18,2024-10-23 18:38:39.228,,862.733,Media file(s),player #1:D:/vid/NSF_VM/PID18/NSF_VM_EmergencyDrive/20240308104252VCAP1.mp4,0.0,866.666,30.000,,Fixation-iPad,,STOP,157.000,D:/vid/NSF_VM/PID18/NSF_VM_EmergencyDrive/20240308104252VCAP1.mp4,4710,NA,
PID_18,2024-10-23 18:38:39.228,,862.733,Media file(s),player #1:D:/vid/NSF_VM/PID18/NSF_VM_EmergencyDrive/20240308104252VCAP1.mp4,0.0,866.666,30.000,,Fixation-Road,,START,157.100,D:/vid/NSF_VM/PID18/NSF_VM_EmergencyDrive/20240308104252VCAP1.mp4,4713,NA,
PID_18,2024-10-23 18:38:39.228,,862.733,Media file(s),player #1:D:/vid/NSF_VM/PID18/NSF_VM_EmergencyDrive/20240308104252VCAP1.mp4,0.0,866.666,30.000,,Fixation-Road,,STOP,159.100,D:/vid/NSF_VM/PID18/NSF_VM_EmergencyDrive/20240308104252VCAP1.mp4,4773,NA,
PID_18,2024-10-23 18:38:39.228,,862.733,Media file(s),player #1:D:/vid/NSF_VM/PID18/NSF_VM_EmergencyDrive/20240308104252VCAP1.mp4,0.0,866.666,30.000,,Fixation-iPad,,START,159.233,D:/vid/NSF_VM/PID18/NSF_VM_EmergencyDrive/20240308104252VCAP1.mp4,4777,NA,
PID_18,2024-10-23 18:38:39.228,,862.733,Media file(s),player #1:D:/vid/NSF_VM/PID18/NSF_VM_EmergencyDrive/20240308104252VCAP1.mp4,0.0,866.666,30.000,,Fixation-iPad,,STOP,160.767,D:/vid/NSF_VM/PID18/NSF_VM_EmergencyDrive/20240308104252VCAP1.mp4,4823,NA,
PID_18,2024-10-23 18:38:39.228,,862.733,Media file(s),player #1:D:/vid/NSF_VM/PID18/NSF_VM_EmergencyDrive/20240308104252VCAP1.mp4,0.0,866.666,30.000,,Fixation-Road,,START,160.900,D:/vid/NSF_VM/PID18/NSF_VM_EmergencyDrive/20240308104252VCAP1.mp4,4827,NA,
PID_18,2024-10-23 18:38:39.228,,862.733,Media file(s),player #1:D:/vid/NSF_VM/PID18/NSF_VM_EmergencyDrive/20240308104252VCAP1.mp4,0.0,866.666,30.000,,Fixation-Road,,STOP,162.333,D:/vid/NSF_VM/PID18/NSF_VM_EmergencyDrive/20240308104252VCAP1.mp4,4870,NA,
PID_18,2024-10-23 18:38:39.228,,862.733,Media file(s),player #1:D:/vid/NSF_VM/PID18/NSF_VM_EmergencyDrive/20240308104252VCAP1.mp4,0.0,866.666,30.000,,Fixation-iPad,,START,162.433,D:/vid/NSF_VM/PID18/NSF_VM_EmergencyDrive/20240308104252VCAP1.mp4,4873,NA,
PID_18,2024-10-23 18:38:39.228,,862.733,Media file(s),player #1:D:/vid/NSF_VM/PID18/NSF_VM_EmergencyDrive/20240308104252VCAP1.mp4,0.0,866.666,30.000,,Fixation-iPad,,STOP,163.700,D:/vid/NSF_VM/PID18/NSF_VM_EmergencyDrive/20240308104252VCAP1.mp4,4911,NA,
